Date,Description,Amount,Transaction_Type,Category
2025-10-13,Auto Rickshaw,164.0,DEBIT,Transport
2025-10-13,Dinner out,1205.0,DEBIT,Restaurants
2025-10-13,IRCTC,299.0,DEBIT,Transport
2025-10-14,Swiggy,865.0,DEBIT,Restaurants
2025-10-14,DMart,1172.0,DEBIT,Groceries
2025-10-14,Ola Cab,292.0,DEBIT,Transport
2025-10-14,Dinner out,1714.0,DEBIT,Restaurants
2025-10-14,Dominos,574.0,DEBIT,Restaurants
2025-10-15,Amazon Fresh,918.0,DEBIT,Groceries
2025-10-15,Zomato,819.0,DEBIT,Restaurants
2025-10-15,Gym Subscription,552.0,DEBIT,Miscellaneous
2025-10-15,Croma,5692.0,DEBIT,Shopping
2025-10-16,MakeMyTrip,3282.0,DEBIT,Travel
2025-10-16,Mumbai Metro,80.0,DEBIT,Transport
2025-10-16,Reliance Digital,6392.0,DEBIT,Shopping
2025-10-16,DMart,573.0,DEBIT,Groceries
2025-10-16,Gift,650.0,DEBIT,Miscellaneous
2025-10-17,HP Petrol Pump,167.0,DEBIT,Transport
2025-10-17,BigBasket,210.0,DEBIT,Groceries
2025-10-17,Office Canteen Coffee,201.0,DEBIT,Coffee Shops
2025-10-17,Indian Oil,560.0,DEBIT,Transport
2025-10-17,DMart,836.0,DEBIT,Groceries
2025-10-17,Mumbai Metro,56.0,DEBIT,Transport
2025-10-17,Dinner out,1177.0,DEBIT,Restaurants
2025-10-18,Mumbai Metro,566.0,DEBIT,Transport
2025-10-18,BigBasket,197.0,DEBIT,Groceries
2025-10-18,Swiggy,647.0,DEBIT,Restaurants
2025-10-18,Local Grocery,853.0,DEBIT,Groceries
2025-10-18,Zepto,311.0,DEBIT,Groceries
2025-10-18,BigBasket,947.0,DEBIT,Groceries
2025-10-19,Ola Cab,237.0,DEBIT,Transport
2025-10-19,Blinkit,334.0,DEBIT,Groceries
2025-10-19,DMart,277.0,DEBIT,Groceries
2025-10-20,Water Bill,640.0,DEBIT,Utilities
2025-10-20,Ola Cab,51.0,DEBIT,Transport
2025-10-20,Health Insurance Premium,944.0,DEBIT,Medical
2025-10-20,Burger King,896.0,DEBIT,Restaurants
2025-10-20,Starbucks,472.0,DEBIT,Coffee Shops
2025-10-21,Reliance Fresh,153.0,DEBIT,Groceries
2025-10-23,Starbucks,182.0,DEBIT,Coffee Shops
2025-11-01,Reliance Fresh,281.0,DEBIT,Groceries
2025-11-01,Subway,289.0,DEBIT,Restaurants
2025-11-01,Blinkit,284.0,DEBIT,Groceries
2025-11-01,Monthly Paycheck,97088.0,CREDIT,Salary
2025-11-01,Zepto,1130.0,DEBIT,Groceries
2025-11-01,BEST Bus Ticket,349.0,DEBIT,Transport
2025-11-02,Uber Ride,80.0,DEBIT,Transport
2025-11-02,Reliance Digital,6808.0,DEBIT,Shopping
2025-11-02,BigBasket,1083.0,DEBIT,Groceries
2025-11-02,Local Grocery,1119.0,DEBIT,Groceries
2025-11-02,Luxury Dominos,26674.0,DEBIT,Restaurants
2025-11-02,Netflix Subscription,812.0,DEBIT,Entertainment
2025-11-02,Zomato,254.0,DEBIT,Restaurants
2025-11-02,Landlord Transfer,24028.0,DEBIT,Rent
2025-11-03,Myntra,6744.0,DEBIT,Shopping
2025-11-03,Zepto,919.0,DEBIT,Groceries
2025-11-03,Blue Tokai,360.0,DEBIT,Coffee Shops
2025-11-03,Mumbai Metro (High Value),15600.0,DEBIT,Transport
2025-11-03,Subway,703.0,DEBIT,Restaurants
2025-11-03,Mumbai Metro,127.0,DEBIT,Transport
2025-11-03,Mumbai Metro,268.0,DEBIT,Transport
2025-11-04,Croma,4186.0,DEBIT,Shopping
2025-11-04,BEST Bus Ticket,223.0,DEBIT,Transport
2025-11-04,Mumbai Metro,580.0,DEBIT,Transport
2025-11-04,INOX,855.0,DEBIT,Entertainment
2025-11-05,Subway,1525.0,DEBIT,Restaurants
2025-11-05,INOX,620.0,DEBIT,Entertainment
2025-11-05,Ajio,6372.0,DEBIT,Shopping
2025-11-05,BookMyShow,539.0,DEBIT,Entertainment
2025-11-05,Swiggy,807.0,DEBIT,Restaurants
2025-11-05,PPF Deposit,5823.0,DEBIT,Investment
2025-11-05,Starbucks,160.0,DEBIT,Coffee Shops
2025-11-06,Donation,874.0,DEBIT,Miscellaneous
2025-11-06,HP Petrol Pump,445.0,DEBIT,Transport
2025-11-06,JioCinema,754.0,DEBIT,Entertainment
2025-11-06,Indian Oil,143.0,DEBIT,Transport
2025-11-07,Blinkit,644.0,DEBIT,Groceries
2025-11-07,HDFC Auto Loan,7444.0,DEBIT,EMI
2025-11-07,Local Grocery,607.0,DEBIT,Groceries
2025-11-07,IRCTC,359.0,DEBIT,Transport
2025-11-07,Blinkit,174.0,DEBIT,Groceries
2025-11-07,Steam Game,597.0,DEBIT,Entertainment
2025-11-07,Cafe Coffee Day,461.0,DEBIT,Coffee Shops
2025-11-08,Uber Ride,463.0,DEBIT,Transport
2025-11-08,Ola Cab,45.0,DEBIT,Transport
2025-11-08,Ola Cab,469.0,DEBIT,Transport
2025-11-08,Subway,748.0,DEBIT,Restaurants
2025-11-09,Blue Tokai,242.0,DEBIT,Coffee Shops
2025-11-09,Zepto,955.0,DEBIT,Groceries
2025-11-09,Milk Subscription,358.0,DEBIT,Groceries
2025-11-09,Indian Oil,598.0,DEBIT,Transport
2025-11-10,DMart,663.0,DEBIT,Groceries
2025-11-10,RedBus,2752.0,DEBIT,Travel
2025-11-10,Uber Ride,414.0,DEBIT,Transport
2025-11-10,BEST Bus Ticket,119.0,DEBIT,Transport
2025-11-11,Airtel Postpaid,1451.0,DEBIT,Utilities
2025-11-11,Auto Rickshaw,284.0,DEBIT,Transport
2025-11-11,Zomato,1637.0,DEBIT,Restaurants
2025-11-11,Myntra,4483.0,DEBIT,Shopping
2025-11-12,Indian Oil,419.0,DEBIT,Transport
2025-11-12,BEST Bus Ticket,69.0,DEBIT,Transport
2025-11-12,Local Grocery,729.0,DEBIT,Groceries
2025-11-12,Reliance Fresh,731.0,DEBIT,Groceries
2025-11-13,Zepto,1106.0,DEBIT,Groceries
2025-11-13,BEST Bus Ticket,403.0,DEBIT,Transport
2025-11-13,Dinner out,1386.0,DEBIT,Restaurants
2025-11-13,DMart,916.0,DEBIT,Groceries
2025-11-13,Indian Oil,428.0,DEBIT,Transport
2025-11-14,Zepto,581.0,DEBIT,Groceries
2025-11-14,Auto Rickshaw,167.0,DEBIT,Transport
2025-11-14,Gym Subscription,262.0,DEBIT,Miscellaneous
2025-12-01,DMart,525.0,DEBIT,Groceries
2025-12-01,Spotify Premium,295.0,DEBIT,Entertainment
2025-12-01,Dinner out,964.0,DEBIT,Restaurants
2025-12-01,DMart,395.0,DEBIT,Groceries
2025-12-01,Monthly Paycheck,108658.0,CREDIT,Salary
2025-12-01,Burger King,328.0,DEBIT,Restaurants
2025-12-02,Spotify Premium (High Value),19842.0,DEBIT,Entertainment
2025-12-02,Blinkit,786.0,DEBIT,Groceries
2025-12-02,Steam Game,201.0,DEBIT,Entertainment
2025-12-02,Dominos,621.0,DEBIT,Restaurants
2025-12-02,Monthly House Rent,24835.0,DEBIT,Rent
2025-12-03,Ola Cab,60.0,DEBIT,Transport
2025-12-03,Office Canteen Coffee,213.0,DEBIT,Coffee Shops
2025-12-03,BEST Bus Ticket,235.0,DEBIT,Transport
2025-12-03,BigBasket,148.0,DEBIT,Groceries
2025-12-03,Indian Oil,431.0,DEBIT,Transport
2025-12-04,Local Cafe,214.0,DEBIT,Restaurants
2025-12-04,Reliance Digital,3351.0,DEBIT,Shopping
2025-12-04,Local Cafe,1361.0,DEBIT,Restaurants
2025-12-04,BigBasket,460.0,DEBIT,Groceries
2025-12-04,HP Petrol Pump,100.0,DEBIT,Transport
2025-12-04,Ola Cab,458.0,DEBIT,Transport
2025-12-04,BigBasket,329.0,DEBIT,Groceries
2025-12-04,Amazon Pay Reward,106.0,CREDIT,Cashback
2025-12-05,Auto Rickshaw,579.0,DEBIT,Transport
2025-12-05,IRCTC,191.0,DEBIT,Transport
2025-12-05,Starbucks,359.0,DEBIT,Coffee Shops
2025-12-05,Adani Electricity,772.0,DEBIT,Utilities
2025-12-05,Zerodha Funds,8981.0,DEBIT,Investment
2025-12-05,Tata 1mg,1769.0,DEBIT,Medical
2025-12-06,Milk Subscription,315.0,DEBIT,Groceries
2025-12-06,Electricity Board,568.0,DEBIT,Utilities
2025-12-06,Steam Game,688.0,DEBIT,Entertainment
2025-12-06,Mumbai Metro,108.0,DEBIT,Transport
2025-12-06,Third Wave Coffee,450.0,DEBIT,Coffee Shops
2025-12-06,Blue Tokai,469.0,DEBIT,Coffee Shops
2025-12-07,Amazon Fresh,1038.0,DEBIT,Groceries
2025-12-07,Zara,5230.0,DEBIT,Shopping
2025-12-07,Milk Subscription,451.0,DEBIT,Groceries
2025-12-07,Personal Loan EMI,9274.0,DEBIT,EMI
2025-12-07,Subway,1791.0,DEBIT,Restaurants
2025-12-07,Ajio,7221.0,DEBIT,Shopping
2025-12-07,Uber Ride,541.0,DEBIT,Transport
2025-12-08,BEST Bus Ticket,159.0,DEBIT,Transport
2025-12-08,Ola Cab,464.0,DEBIT,Transport
2025-12-08,IRCTC,424.0,DEBIT,Transport
2025-12-08,Zomato,393.0,DEBIT,Restaurants
2025-12-08,Zomato Refund,1399.0,CREDIT,Refund
2025-12-09,Milk Subscription,981.0,DEBIT,Groceries
2025-12-09,Burger King,714.0,DEBIT,Restaurants
2025-12-09,DMart,788.0,DEBIT,Groceries
2025-12-09,Reliance Fresh,855.0,DEBIT,Groceries
2025-12-09,BEST Bus Ticket,46.0,DEBIT,Transport
2025-12-09,Air India,8275.0,DEBIT,Travel
2025-12-10,Electricity Board,452.0,DEBIT,Utilities
2025-12-10,Swiggy,1685.0,DEBIT,Restaurants
2025-12-10,Flipkart,3577.0,DEBIT,Shopping
2025-12-10,Amazon Fresh,891.0,DEBIT,Groceries
2025-12-10,BigBasket,563.0,DEBIT,Groceries
2025-12-11,Local Cafe,950.0,DEBIT,Restaurants
2025-12-11,NetMeds,626.0,DEBIT,Medical
2025-12-11,Swiggy,1061.0,DEBIT,Restaurants
2025-12-11,Local Cafe,1593.0,DEBIT,Restaurants
2025-12-12,Zepto,853.0,DEBIT,Groceries
2025-12-12,Auto Rickshaw,358.0,DEBIT,Transport
2025-12-12,Myntra,6726.0,DEBIT,Shopping
2025-12-12,Zara,1738.0,DEBIT,Shopping
2025-12-12,Ola Cab,138.0,DEBIT,Transport
2025-12-12,McDonalds,915.0,DEBIT,Restaurants
2025-12-13,Uber Ride,202.0,DEBIT,Transport
2025-12-13,Ajio,3592.0,DEBIT,Shopping
2025-12-13,IRCTC,521.0,DEBIT,Transport
2025-12-13,Cafe Coffee Day,221.0,DEBIT,Coffee Shops
2025-12-13,McDonalds,1518.0,DEBIT,Restaurants
2025-12-13,Mumbai Metro,406.0,DEBIT,Transport
2025-12-14,Blinkit,723.0,DEBIT,Groceries
2025-12-14,Zara,4636.0,DEBIT,Shopping
2025-12-14,Indian Oil,304.0,DEBIT,Transport
2025-12-14,HP Petrol Pump,337.0,DEBIT,Transport
2025-12-15,Starbucks,189.0,DEBIT,Coffee Shops
2025-12-20,BigBasket,137.0,DEBIT,Groceries
2025-12-26,IRCTC,37.0,DEBIT,Transport
2026-01-01,Third Wave Coffee,245.0,DEBIT,Coffee Shops
2026-01-01,IRCTC,340.0,DEBIT,Transport
2026-01-01,HP Petrol Pump,536.0,DEBIT,Transport
2026-01-01,Blue Tokai,419.0,DEBIT,Coffee Shops
2026-01-01,Indian Oil,68.0,DEBIT,Transport
2026-01-01,BigBasket,940.0,DEBIT,Groceries
2026-01-01,Monthly Salary,101011.0,CREDIT,Salary
2026-01-02,Decathlon,1153.0,DEBIT,Shopping
2026-01-02,Third Wave Coffee,320.0,DEBIT,Coffee Shops
2026-01-02,Indian Oil,427.0,DEBIT,Transport
2026-01-02,Blinkit,773.0,DEBIT,Groceries
2026-01-02,Indian Oil,110.0,DEBIT,Transport
2026-01-02,Apartment Maintenance,24394.0,DEBIT,Rent
2026-01-02,Mumbai Metro,574.0,DEBIT,Transport
2026-01-03,Auto Rickshaw,472.0,DEBIT,Transport
2026-01-03,Burger King,254.0,DEBIT,Restaurants
2026-01-03,Local Grocery,382.0,DEBIT,Groceries
2026-01-03,Auto Rickshaw,541.0,DEBIT,Transport
2026-01-03,McDonalds,1696.0,DEBIT,Restaurants
2026-01-03,Starbucks,358.0,DEBIT,Coffee Shops
2026-01-04,Ajio,1609.0,DEBIT,Shopping
2026-01-04,Dominos,1746.0,DEBIT,Restaurants
2026-01-04,Swiggy,1003.0,DEBIT,Restaurants
2026-01-04,Zepto,181.0,DEBIT,Groceries
2026-01-04,Burger King,871.0,DEBIT,Restaurants
2026-01-04,Reliance Digital,2436.0,DEBIT,Shopping
2026-01-05,Mutual Fund SIP,5292.0,DEBIT,Investment
2026-01-05,Netflix Subscription,644.0,DEBIT,Entertainment
2026-01-05,Dinner out,1379.0,DEBIT,Restaurants
2026-01-05,Mumbai Metro,42.0,DEBIT,Transport
2026-01-05,BEST Bus Ticket (High Value),17328.0,DEBIT,Transport
2026-01-05,DMart,680.0,DEBIT,Groceries
2026-01-05,Local Grocery,279.0,DEBIT,Groceries
2026-01-06,Zomato,660.0,DEBIT,Restaurants
2026-01-06,BEST Bus Ticket,575.0,DEBIT,Transport
2026-01-06,HP Petrol Pump,233.0,DEBIT,Transport
2026-01-06,Ajio,2555.0,DEBIT,Shopping
2026-01-07,Mumbai Metro,366.0,DEBIT,Transport
2026-01-07,Indian Oil,98.0,DEBIT,Transport
2026-01-07,Laundry,770.0,DEBIT,Miscellaneous
2026-01-07,Zepto,155.0,DEBIT,Groceries
2026-01-07,Swiggy,1700.0,DEBIT,Restaurants
2026-01-07,Tata 1mg,1555.0,DEBIT,Medical
2026-01-07,Personal Loan EMI,8782.0,DEBIT,EMI
2026-01-08,Netflix Subscription,828.0,DEBIT,Entertainment
2026-01-08,Office Canteen Coffee,156.0,DEBIT,Coffee Shops
2026-01-08,Milk Subscription (High Value),22877.0,DEBIT,Groceries
2026-01-08,BigBasket,768.0,DEBIT,Groceries
2026-01-08,HP Petrol Pump,85.0,DEBIT,Transport
2026-01-08,Indian Oil,124.0,DEBIT,Transport
2026-01-09,Starbucks,465.0,DEBIT,Coffee Shops
2026-01-09,Auto Rickshaw,446.0,DEBIT,Transport
2026-01-09,IRCTC,131.0,DEBIT,Transport
2026-01-09,Amazon,3318.0,DEBIT,Shopping
2026-01-09,Milk Subscription,160.0,DEBIT,Groceries
2026-01-09,Uber Ride,424.0,DEBIT,Transport
2026-01-09,Blinkit,244.0,DEBIT,Groceries
2026-01-10,Amazon Fresh,395.0,DEBIT,Groceries
2026-01-10,Swiggy,1389.0,DEBIT,Restaurants
2026-01-10,Local Grocery,203.0,DEBIT,Groceries
2026-01-10,Luxury Croma,19777.0,DEBIT,Shopping
2026-01-10,Blue Tokai,429.0,DEBIT,Coffee Shops
2026-01-10,Subway,614.0,DEBIT,Restaurants
2026-01-10,Blue Tokai,321.0,DEBIT,Coffee Shops
2026-01-11,Blinkit,323.0,DEBIT,Groceries
2026-01-11,Milk Subscription,557.0,DEBIT,Groceries
2026-01-11,Dominos,895.0,DEBIT,Restaurants
2026-01-11,Reliance Fresh,1019.0,DEBIT,Groceries
2026-01-11,Burger King,1745.0,DEBIT,Restaurants
2026-01-12,Office Canteen Coffee,220.0,DEBIT,Coffee Shops
2026-01-12,Netflix Subscription,600.0,DEBIT,Entertainment
2026-01-12,Auto Rickshaw,157.0,DEBIT,Transport
2026-01-12,Mumbai Metro,96.0,DEBIT,Transport
2026-01-12,Steam Game,309.0,DEBIT,Entertainment
2026-01-12,Blinkit,973.0,DEBIT,Groceries
2026-02-01,IRCTC (High Value),28294.0,DEBIT,Transport
2026-02-01,Auto Rickshaw,592.0,DEBIT,Transport
2026-02-01,MakeMyTrip,5471.0,DEBIT,Travel
2026-02-01,Milk Subscription,398.0,DEBIT,Groceries
2026-02-01,BEST Bus Ticket,123.0,DEBIT,Transport
2026-02-01,Monthly Salary,93915.0,CREDIT,Salary
2026-02-02,Apartment Maintenance,22891.0,DEBIT,Rent
2026-02-02,Milk Subscription,1085.0,DEBIT,Groceries
2026-02-02,Dinner out,733.0,DEBIT,Restaurants
2026-02-02,JioCinema,244.0,DEBIT,Entertainment
2026-02-02,Milk Subscription,345.0,DEBIT,Groceries
2026-02-02,Mumbai Metro,527.0,DEBIT,Transport
2026-02-02,Decathlon,2113.0,DEBIT,Shopping
2026-02-02,Subway,1676.0,DEBIT,Restaurants
2026-02-03,Indian Oil,471.0,DEBIT,Transport
2026-02-03,BigBasket,644.0,DEBIT,Groceries
2026-02-03,BEST Bus Ticket,190.0,DEBIT,Transport
2026-02-03,BEST Bus Ticket,388.0,DEBIT,Transport
2026-02-03,BigBasket,682.0,DEBIT,Groceries
2026-02-03,Uber Ride,575.0,DEBIT,Transport
2026-02-03,BEST Bus Ticket,515.0,DEBIT,Transport
2026-02-04,Swiggy,1665.0,DEBIT,Restaurants
2026-02-04,Indian Oil,255.0,DEBIT,Transport
2026-02-04,Blue Tokai,414.0,DEBIT,Coffee Shops
2026-02-04,BigBasket,1113.0,DEBIT,Groceries
2026-02-05,Zomato,260.0,DEBIT,Restaurants
2026-02-05,Starbucks,349.0,DEBIT,Coffee Shops
2026-02-05,BEST Bus Ticket,488.0,DEBIT,Transport
2026-02-05,Blinkit,589.0,DEBIT,Groceries
2026-02-05,Mutual Fund SIP,5301.0,DEBIT,Investment
2026-02-05,Decathlon,2240.0,DEBIT,Shopping
2026-02-06,PhonePe Scratch Card,139.0,CREDIT,Cashback
2026-02-06,Reliance Fresh,569.0,DEBIT,Groceries
2026-02-06,Uber Ride,199.0,DEBIT,Transport
2026-02-06,Zara,3935.0,DEBIT,Shopping
2026-02-06,Zomato,1071.0,DEBIT,Restaurants
2026-02-07,HDFC Auto Loan,10634.0,DEBIT,EMI
2026-02-07,Uber Ride,350.0,DEBIT,Transport
2026-02-07,Amazon Fresh,718.0,DEBIT,Groceries
2026-02-07,Zepto,389.0,DEBIT,Groceries
2026-02-07,Swiggy,841.0,DEBIT,Restaurants
2026-02-08,Local Grocery,1043.0,DEBIT,Groceries
2026-02-08,DMart,204.0,DEBIT,Groceries
2026-02-08,Subway,926.0,DEBIT,Restaurants
2026-02-08,IRCTC,279.0,DEBIT,Transport
2026-02-08,IRCTC,452.0,DEBIT,Transport
2026-02-08,Decathlon,3202.0,DEBIT,Shopping
2026-02-08,Office Canteen Coffee,365.0,DEBIT,Coffee Shops
2026-02-09,Uber Ride,63.0,DEBIT,Transport
2026-02-09,Amazon Fresh,264.0,DEBIT,Groceries
2026-02-09,HP Petrol Pump,112.0,DEBIT,Transport
2026-02-09,Blinkit,845.0,DEBIT,Groceries
2026-02-09,Mumbai Metro (High Value),23192.0,DEBIT,Transport
2026-02-09,Ola Cab,83.0,DEBIT,Transport
2026-02-09,Electricity Board,1947.0,DEBIT,Utilities
2026-02-10,Mumbai Metro,542.0,DEBIT,Transport
2026-02-10,Indian Oil,317.0,DEBIT,Transport
2026-02-10,BEST Bus Ticket,370.0,DEBIT,Transport
2026-02-10,Ola Cab,366.0,DEBIT,Transport
2026-02-10,Uber Ride,585.0,DEBIT,Transport
2026-02-11,Beauty Salon,602.0,DEBIT,Miscellaneous
2026-02-11,Mumbai Metro,150.0,DEBIT,Transport
2026-02-11,Zepto,959.0,DEBIT,Groceries
2026-02-11,Milk Subscription,351.0,DEBIT,Groceries
2026-02-11,Zara,1419.0,DEBIT,Shopping
2026-02-12,Swiggy,1044.0,DEBIT,Restaurants
2026-02-12,Zepto,1038.0,DEBIT,Groceries
2026-02-12,IKEA India,2101.0,DEBIT,Shopping
2026-02-13,Milk Subscription,175.0,DEBIT,Groceries
2026-02-13,Local Cafe,209.0,DEBIT,Restaurants
2026-02-13,Mahanagar Gas,1594.0,DEBIT,Utilities
2026-02-13,Uber Ride,208.0,DEBIT,Transport
2026-02-13,Mahanagar Gas,474.0,DEBIT,Utilities
2026-02-14,Uber Ride,72.0,DEBIT,Transport
2026-02-15,GPay Cashback,45.0,CREDIT,Cashback
2026-02-21,IRCTC,39.0,DEBIT,Transport
2026-02-21,Freelance Gig,5539.0,CREDIT,Freelancing
2026-02-23,Mumbai Metro,70.0,DEBIT,Transport
2026-03-01,Monthly Paycheck,98655.0,CREDIT,Salary
2026-03-01,Air India,4740.0,DEBIT,Travel
2026-03-01,Local Cafe,490.0,DEBIT,Restaurants
2026-03-01,Donation,266.0,DEBIT,Miscellaneous
2026-03-01,IRCTC,330.0,DEBIT,Transport
2026-03-01,Local Grocery,868.0,DEBIT,Groceries
2026-03-01,IRCTC,567.0,DEBIT,Transport
2026-03-01,Steam Game,322.0,DEBIT,Entertainment
2026-03-02,Blue Tokai,469.0,DEBIT,Coffee Shops
2026-03-02,Local Cafe,1502.0,DEBIT,Restaurants
2026-03-02,IRCTC,166.0,DEBIT,Transport
2026-03-02,Starbucks,265.0,DEBIT,Coffee Shops
2026-03-02,Fiverr Payout,8981.0,CREDIT,Freelancing
2026-03-02,Landlord Transfer,21371.0,DEBIT,Rent
2026-03-02,Airtel Postpaid,1326.0,DEBIT,Utilities
2026-03-03,McDonalds,691.0,DEBIT,Restaurants
2026-03-03,Dominos,405.0,DEBIT,Restaurants
2026-03-03,IRCTC (High Value),28464.0,DEBIT,Transport
2026-03-03,Uber Ride,473.0,DEBIT,Transport
2026-03-03,BEST Bus Ticket,256.0,DEBIT,Transport
2026-03-03,BEST Bus Ticket,39.0,DEBIT,Transport
2026-03-03,Dominos,252.0,DEBIT,Restaurants
2026-03-04,RedBus,3460.0,DEBIT,Travel
2026-03-04,Mumbai Metro,417.0,DEBIT,Transport
2026-03-04,Local Grocery,580.0,DEBIT,Groceries
2026-03-04,Blinkit,722.0,DEBIT,Groceries
2026-03-04,Blinkit,235.0,DEBIT,Groceries
2026-03-04,DMart,613.0,DEBIT,Groceries
2026-03-04,Milk Subscription,923.0,DEBIT,Groceries
2026-03-05,Local Clinic Checkup,479.0,DEBIT,Medical
2026-03-05,Subway,260.0,DEBIT,Restaurants
2026-03-05,McDonalds,390.0,DEBIT,Restaurants
2026-03-05,Reliance Digital,2342.0,DEBIT,Shopping
2026-03-05,Local Grocery (High Value),19140.0,DEBIT,Groceries
2026-03-05,Blinkit,778.0,DEBIT,Groceries
2026-03-05,BigBasket,710.0,DEBIT,Groceries
2026-03-05,PPF Deposit,6098.0,DEBIT,Investment
2026-03-06,Local Cafe,316.0,DEBIT,Restaurants
2026-03-06,Amazon Fresh,1132.0,DEBIT,Groceries
2026-03-06,Spotify Premium,583.0,DEBIT,Entertainment
2026-03-06,Flipkart,1187.0,DEBIT,Shopping
2026-03-07,Dinner out,1421.0,DEBIT,Restaurants
2026-03-07,RedBus,2836.0,DEBIT,Travel
2026-03-07,Third Wave Coffee,316.0,DEBIT,Coffee Shops
2026-03-07,Milk Subscription,487.0,DEBIT,Groceries
2026-03-07,Bajaj Finserv EMI,8403.0,DEBIT,EMI
2026-03-07,Blue Tokai,286.0,DEBIT,Coffee Shops
2026-03-08,McDonalds,1423.0,DEBIT,Restaurants
2026-03-08,Oyo Rooms,5533.0,DEBIT,Travel
2026-03-08,Spotify Premium,724.0,DEBIT,Entertainment
2026-03-08,Blinkit,283.0,DEBIT,Groceries
2026-03-08,BEST Bus Ticket,498.0,DEBIT,Transport
2026-03-08,Child Care,808.0,DEBIT,Miscellaneous
2026-03-09,Flipkart,3464.0,DEBIT,Shopping
2026-03-09,Zara,3039.0,DEBIT,Shopping
2026-03-09,Zomato,1151.0,DEBIT,Restaurants
2026-03-09,Indian Oil,567.0,DEBIT,Transport
2026-03-09,HP Petrol Pump,380.0,DEBIT,Transport
2026-03-09,Decathlon,3805.0,DEBIT,Shopping
2026-03-09,Ola Cab,206.0,DEBIT,Transport
2026-03-10,Blue Tokai,298.0,DEBIT,Coffee Shops
2026-03-10,Beauty Salon,333.0,DEBIT,Miscellaneous
2026-03-10,BookMyShow,451.0,DEBIT,Entertainment
2026-03-10,Blue Tokai,266.0,DEBIT,Coffee Shops
2026-03-10,Zomato,1223.0,DEBIT,Restaurants
2026-03-10,Local Grocery,891.0,DEBIT,Groceries
2026-03-11,Third Wave Coffee,382.0,DEBIT,Coffee Shops
2026-03-11,Blue Tokai,473.0,DEBIT,Coffee Shops
2026-03-11,Cafe Coffee Day,217.0,DEBIT,Coffee Shops
2026-03-11,DMart,91.0,DEBIT,Groceries
2026-03-11,Third Wave Coffee,488.0,DEBIT,Coffee Shops
2026-03-12,Reliance Fresh,367.0,DEBIT,Groceries
2026-03-15,Third Wave Coffee,238.0,DEBIT,Coffee Shops
2026-03-26,Fiverr Payout,11872.0,CREDIT,Freelancing
2026-04-01,Employer Direct Deposit,90323.0,CREDIT,Salary
2026-04-01,Electricity Board,1096.0,DEBIT,Utilities
2026-04-01,Uber Ride,396.0,DEBIT,Transport
2026-04-01,Myntra,3194.0,DEBIT,Shopping
2026-04-01,Cafe Coffee Day,236.0,DEBIT,Coffee Shops
2026-04-02,Monthly House Rent,22214.0,DEBIT,Rent
2026-04-02,Zepto,273.0,DEBIT,Groceries
2026-04-02,Luxury Reliance Digital,17950.0,DEBIT,Shopping
2026-04-02,Milk Subscription,962.0,DEBIT,Groceries
2026-04-02,Cafe Coffee Day,220.0,DEBIT,Coffee Shops
2026-04-02,Ajio,2460.0,DEBIT,Shopping
2026-04-03,Third Wave Coffee,256.0,DEBIT,Coffee Shops
2026-04-03,BEST Bus Ticket,67.0,DEBIT,Transport
2026-04-03,Zomato,736.0,DEBIT,Restaurants
2026-04-03,Milk Subscription,281.0,DEBIT,Groceries
2026-04-03,Blue Tokai,178.0,DEBIT,Coffee Shops
2026-04-03,Auto Rickshaw,285.0,DEBIT,Transport
2026-04-04,Fiverr Payout,14449.0,CREDIT,Freelancing
2026-04-04,Laundry,839.0,DEBIT,Miscellaneous
2026-04-04,Amazon Fresh,657.0,DEBIT,Groceries
2026-04-04,Starbucks,229.0,DEBIT,Coffee Shops
2026-04-04,Spotify Premium,533.0,DEBIT,Entertainment
2026-04-04,Auto Rickshaw,392.0,DEBIT,Transport
2026-04-04,Luxury Swiggy,27341.0,DEBIT,Restaurants
2026-04-04,Mahanagar Gas,630.0,DEBIT,Utilities
2026-04-05,Gold Purchase,6671.0,DEBIT,Investment
2026-04-05,Airtel Postpaid,608.0,DEBIT,Utilities
2026-04-05,Ola Cab,564.0,DEBIT,Transport
2026-04-05,Pet Care,702.0,DEBIT,Miscellaneous
2026-04-05,Uber Ride,557.0,DEBIT,Transport
2026-04-05,Uber Ride,198.0,DEBIT,Transport
2026-04-05,Ola Cab,236.0,DEBIT,Transport
2026-04-05,Local Grocery,967.0,DEBIT,Groceries
2026-04-06,Health Insurance Premium,709.0,DEBIT,Medical
2026-04-06,Subway,1144.0,DEBIT,Restaurants
2026-04-06,Health Insurance Premium,376.0,DEBIT,Medical
2026-04-06,Zepto,157.0,DEBIT,Groceries
2026-04-06,Uber Ride,434.0,DEBIT,Transport
2026-04-07,HDFC Auto Loan,5669.0,DEBIT,EMI
2026-04-07,Third Wave Coffee,419.0,DEBIT,Coffee Shops
2026-04-07,Gift,836.0,DEBIT,Miscellaneous
2026-04-07,Office Canteen Coffee (High Value),28159.0,DEBIT,Coffee Shops
2026-04-07,Reliance Fresh,567.0,DEBIT,Groceries
2026-04-07,Swiggy,236.0,DEBIT,Restaurants
2026-04-07,PVR Cinemas,355.0,DEBIT,Entertainment
2026-04-07,Starbucks,467.0,DEBIT,Coffee Shops
2026-04-08,HP Petrol Pump,305.0,DEBIT,Transport
